CMDLINE d:\Dropbox\hobby\Modding\Programs\Github\My_Repos\Antistasi_Logbook\.venv\Scripts\python.exe d:\Dropbox\hobby\Modding\Programs\Github\My_Repos\Antistasi_Logbook\antistasi_logbook\__main__.py
MEM 566.941406 1672726311.6012
MEM 566.941406 1672726311.7175
MEM 566.941406 1672726311.8393
MEM 566.957031 1672726311.9440
MEM 566.957031 1672726312.0572
MEM 566.957031 1672726312.1635
MEM 566.957031 1672726312.2733
MEM 566.957031 1672726312.3799
MEM 566.957031 1672726312.4897
MEM 566.957031 1672726312.6010
MEM 566.957031 1672726312.7078
MEM 566.957031 1672726312.8161
MEM 566.957031 1672726312.9293
MEM 566.957031 1672726313.0398
MEM 566.957031 1672726313.1483
MEM 566.957031 1672726313.2622
MEM 566.957031 1672726313.3656
MEM 566.957031 1672726313.4780
MEM 566.957031 1672726313.5963
MEM 566.957031 1672726313.7113
MEM 566.957031 1672726313.8204
MEM 566.957031 1672726313.9308
MEM 566.957031 1672726314.0411
MEM 566.957031 1672726314.1529
MEM 566.957031 1672726314.2583
MEM 566.957031 1672726314.3663
MEM 566.957031 1672726314.4808
MEM 566.957031 1672726314.5854
MEM 566.957031 1672726314.6944
MEM 566.957031 1672726314.8049
MEM 566.957031 1672726314.9146
MEM 566.957031 1672726315.0243
MEM 566.957031 1672726315.1418
MEM 566.957031 1672726315.2510
MEM 566.957031 1672726315.3603
MEM 566.957031 1672726315.4724
MEM 566.957031 1672726315.5845
MEM 566.957031 1672726315.7033
MEM 566.957031 1672726315.8108
MEM 566.957031 1672726315.9234
MEM 566.957031 1672726316.0323
MEM 566.957031 1672726316.1399
MEM 566.957031 1672726316.2484
MEM 566.957031 1672726316.3624
MEM 566.957031 1672726316.4694
MEM 566.957031 1672726316.5743
MEM 566.957031 1672726316.6845
MEM 566.957031 1672726316.7931
MEM 566.957031 1672726316.9012
MEM 566.957031 1672726317.0095
MEM 566.957031 1672726317.1241
MEM 566.957031 1672726317.2273
MEM 566.957031 1672726317.3355
MEM 566.957031 1672726317.4454
MEM 566.957031 1672726317.5562
MEM 566.957031 1672726317.6745
MEM 566.957031 1672726317.7997
MEM 566.957031 1672726317.9190
MEM 566.957031 1672726318.0240
MEM 566.957031 1672726318.1335
MEM 566.957031 1672726318.2420
MEM 566.957031 1672726318.3547
MEM 566.957031 1672726318.4624
MEM 566.957031 1672726318.5702
MEM 566.957031 1672726318.6832
MEM 566.957031 1672726318.7883
MEM 566.957031 1672726318.8977
MEM 566.957031 1672726319.0101
MEM 566.957031 1672726319.1184
MEM 566.957031 1672726319.2255
MEM 566.957031 1672726319.3341
MEM 566.957031 1672726319.4448
MEM 566.957031 1672726319.5533
MEM 566.957031 1672726319.6610
MEM 566.957031 1672726319.7730
MEM 566.957031 1672726319.8809
MEM 566.957031 1672726319.9892
MEM 566.957031 1672726320.0968
MEM 566.957031 1672726320.2111
MEM 566.957031 1672726320.3307
MEM 566.957031 1672726320.4430
MEM 566.957031 1672726320.5495
MEM 566.957031 1672726320.6601
MEM 566.957031 1672726320.7680
MEM 566.957031 1672726320.8842
MEM 566.957031 1672726320.9992
MEM 566.957031 1672726321.1084
MEM 566.957031 1672726321.2214
MEM 566.957031 1672726321.3356
MEM 566.957031 1672726321.4613
MEM 566.957031 1672726321.5760
MEM 566.957031 1672726321.6845
MEM 566.957031 1672726321.7944
MEM 566.957031 1672726321.9010
MEM 566.957031 1672726322.0111
MEM 566.957031 1672726322.1204
MEM 566.957031 1672726322.2282
MEM 566.957031 1672726322.3408
MEM 566.957031 1672726322.4501
MEM 566.957031 1672726322.5613
MEM 566.957031 1672726322.6674
MEM 566.957031 1672726322.7810
MEM 566.957031 1672726322.8873
MEM 566.957031 1672726322.9945
MEM 566.957031 1672726323.1064
MEM 566.957031 1672726323.2165
MEM 566.957031 1672726323.3212
MEM 566.957031 1672726323.4403
MEM 566.957031 1672726323.5624
MEM 566.957031 1672726323.6926
MEM 566.957031 1672726323.8128
MEM 566.957031 1672726323.9326
MEM 566.957031 1672726324.0393
MEM 566.957031 1672726324.1584
MEM 566.957031 1672726324.2725
MEM 566.957031 1672726324.3906
MEM 566.957031 1672726324.5064
MEM 566.957031 1672726324.6196
MEM 566.957031 1672726324.7263
MEM 566.957031 1672726324.8345
MEM 566.957031 1672726324.9435
MEM 566.957031 1672726325.0542
MEM 566.957031 1672726325.1646
MEM 566.957031 1672726325.2817
MEM 566.957031 1672726325.3955
MEM 566.957031 1672726325.5055
MEM 566.957031 1672726325.6210
MEM 566.957031 1672726325.7383
MEM 566.957031 1672726325.8474
MEM 566.957031 1672726325.9600
MEM 566.957031 1672726326.0682
MEM 566.957031 1672726326.1753
MEM 566.957031 1672726326.2929
MEM 566.957031 1672726326.4103
MEM 566.957031 1672726326.5183
MEM 566.957031 1672726326.6264
MEM 566.957031 1672726326.7347
MEM 566.957031 1672726326.8458
MEM 566.957031 1672726326.9546
MEM 566.957031 1672726327.0633
MEM 566.957031 1672726327.1727
MEM 566.957031 1672726327.2886
MEM 566.957031 1672726327.4059
MEM 566.957031 1672726327.5157
MEM 566.957031 1672726327.6253
MEM 566.957031 1672726327.7345
MEM 566.957031 1672726327.8454
MEM 566.957031 1672726327.9523
MEM 566.957031 1672726328.0607
MEM 566.957031 1672726328.1748
MEM 566.957031 1672726328.2808
MEM 566.957031 1672726328.3903
MEM 566.957031 1672726328.4958
MEM 566.957031 1672726328.6046
MEM 566.957031 1672726328.7199
MEM 566.957031 1672726328.8370
MEM 566.957031 1672726328.9465
MEM 566.957031 1672726329.0569
MEM 566.957031 1672726329.1682
MEM 566.957031 1672726329.2782
MEM 566.957031 1672726329.3909
MEM 566.957031 1672726329.4967
MEM 566.957031 1672726329.6054
MEM 566.957031 1672726329.7168
MEM 566.957031 1672726329.8253
MEM 566.957031 1672726329.9362
MEM 566.957031 1672726330.0474
MEM 566.957031 1672726330.1525
MEM 566.957031 1672726330.2616
MEM 566.957031 1672726330.3693
MEM 566.957031 1672726330.4812
MEM 566.957031 1672726330.5920
MEM 566.957031 1672726330.6993
MEM 566.957031 1672726330.8128
MEM 566.957031 1672726330.9203
MEM 566.957031 1672726331.0252
MEM 566.957031 1672726331.1378
MEM 566.957031 1672726331.2471
MEM 566.957031 1672726331.3525
MEM 566.957031 1672726331.4615
MEM 566.957031 1672726331.5715
MEM 566.957031 1672726331.6817
MEM 566.957031 1672726331.7905
MEM 566.957031 1672726331.9033
MEM 566.957031 1672726332.0175
MEM 566.957031 1672726332.1342
MEM 566.957031 1672726332.2435
MEM 566.957031 1672726332.3541
MEM 566.957031 1672726332.4648
MEM 566.957031 1672726332.5714
MEM 566.957031 1672726332.6780
MEM 566.957031 1672726332.7899
MEM 566.957031 1672726332.8982
MEM 566.957031 1672726333.0043
MEM 566.957031 1672726333.1146
MEM 566.957031 1672726333.2221
MEM 566.957031 1672726333.3333
MEM 566.957031 1672726333.4463
MEM 566.957031 1672726333.5645
MEM 566.957031 1672726333.6790
MEM 566.957031 1672726333.7843
MEM 566.957031 1672726333.8922
MEM 566.957031 1672726334.0017
MEM 566.957031 1672726334.1200
MEM 566.957031 1672726334.2344
MEM 566.957031 1672726334.3453
MEM 566.957031 1672726334.4535
MEM 566.957031 1672726334.5622
MEM 566.957031 1672726334.6710
MEM 566.957031 1672726334.7837
MEM 566.957031 1672726334.8922
MEM 566.957031 1672726334.9994
MEM 566.957031 1672726335.1089
MEM 566.957031 1672726335.2264
MEM 566.957031 1672726335.3420
MEM 566.957031 1672726335.4504
MEM 566.957031 1672726335.5612
MEM 566.957031 1672726335.6676
MEM 566.957031 1672726335.7861
MEM 566.957031 1672726335.9051
MEM 566.957031 1672726336.0214
MEM 566.957031 1672726336.1352
MEM 566.957031 1672726336.2502
MEM 566.957031 1672726336.3547
MEM 566.957031 1672726336.4680
MEM 566.957031 1672726336.5734
MEM 566.957031 1672726336.6831
MEM 566.957031 1672726336.7920
MEM 566.957031 1672726336.8999
MEM 566.957031 1672726337.0163
MEM 566.957031 1672726337.1425
MEM 566.957031 1672726337.2582
MEM 566.957031 1672726337.3668
MEM 566.957031 1672726337.4761
MEM 566.957031 1672726337.5859
MEM 566.957031 1672726337.6942
MEM 566.957031 1672726337.8021
MEM 566.957031 1672726337.9112
MEM 566.957031 1672726338.0226
MEM 566.957031 1672726338.1346
MEM 566.957031 1672726338.2457
MEM 566.957031 1672726338.3623
MEM 566.957031 1672726338.4741
MEM 566.957031 1672726338.5800
MEM 566.957031 1672726338.6893
MEM 566.957031 1672726338.7986
MEM 566.957031 1672726338.9115
MEM 566.957031 1672726339.0266
MEM 566.957031 1672726339.1523
MEM 566.957031 1672726339.2664
MEM 566.957031 1672726339.3760
MEM 566.957031 1672726339.4851
MEM 566.957031 1672726339.5929
MEM 566.957031 1672726339.7026
MEM 566.957031 1672726339.8126
MEM 566.957031 1672726339.9237
MEM 566.957031 1672726340.0313
MEM 566.957031 1672726340.1492
MEM 566.957031 1672726340.2653
MEM 566.957031 1672726340.3773
MEM 566.957031 1672726340.4890
MEM 566.957031 1672726340.6070
MEM 566.957031 1672726340.7263
MEM 566.957031 1672726340.8419
MEM 566.957031 1672726340.9501
MEM 566.957031 1672726341.0603
MEM 566.957031 1672726341.1760
MEM 566.957031 1672726341.2883
MEM 566.957031 1672726341.4044
MEM 566.957031 1672726341.5157
MEM 566.957031 1672726341.6210
MEM 566.957031 1672726341.7319
MEM 566.957031 1672726341.8397
MEM 566.957031 1672726341.9468
MEM 566.957031 1672726342.0564
MEM 566.957031 1672726342.1636
MEM 566.957031 1672726342.2760
MEM 566.957031 1672726342.3872
MEM 566.957031 1672726342.4943
MEM 566.957031 1672726342.6042
MEM 566.957031 1672726342.7117
MEM 566.957031 1672726342.8202
MEM 566.957031 1672726342.9293
MEM 566.957031 1672726343.0393
MEM 566.957031 1672726343.1499
MEM 566.957031 1672726343.2554
MEM 566.957031 1672726343.3752
MEM 566.957031 1672726343.4913
MEM 566.957031 1672726343.6021
MEM 566.957031 1672726343.7098
MEM 566.957031 1672726343.8204
MEM 566.957031 1672726343.9291
MEM 566.957031 1672726344.0390
MEM 566.957031 1672726344.1574
MEM 566.957031 1672726344.2756
MEM 566.957031 1672726344.3812
MEM 566.957031 1672726344.4899
MEM 566.957031 1672726344.5971
MEM 566.957031 1672726344.7085
MEM 566.957031 1672726344.8162
MEM 566.957031 1672726344.9273
MEM 566.957031 1672726345.0368
MEM 566.957031 1672726345.1482
MEM 566.957031 1672726345.2532
MEM 566.957031 1672726345.3637
MEM 566.957031 1672726345.4733
MEM 566.957031 1672726345.5841
MEM 566.957031 1672726345.6954
MEM 566.957031 1672726345.8046
MEM 566.957031 1672726345.9138
MEM 566.957031 1672726346.0202
MEM 566.957031 1672726346.1392
MEM 566.957031 1672726346.2532
MEM 566.957031 1672726346.3663
MEM 566.957031 1672726346.4758
MEM 566.957031 1672726346.5886
MEM 566.957031 1672726346.7077
MEM 566.957031 1672726346.8163
MEM 566.957031 1672726346.9255
MEM 566.957031 1672726347.0332
MEM 566.957031 1672726347.1435
MEM 566.957031 1672726347.2510
MEM 566.957031 1672726347.3611
MEM 566.957031 1672726347.4692
MEM 566.957031 1672726347.5866
MEM 566.957031 1672726347.7077
MEM 566.957031 1672726347.8118
MEM 566.957031 1672726347.9233
MEM 566.957031 1672726348.0288
MEM 566.957031 1672726348.1449
MEM 566.957031 1672726348.2627
MEM 566.957031 1672726348.3797
MEM 566.957031 1672726348.4831
MEM 566.957031 1672726348.5923
MEM 566.957031 1672726348.7116
MEM 566.957031 1672726348.8278
MEM 566.957031 1672726348.9375
MEM 566.957031 1672726349.0443
MEM 566.957031 1672726349.1575
MEM 566.957031 1672726349.2663
MEM 566.957031 1672726349.3759
MEM 566.957031 1672726349.4876
MEM 566.957031 1672726349.5972
MEM 566.957031 1672726349.7106
MEM 566.957031 1672726349.8162
MEM 566.957031 1672726349.9288
MEM 566.957031 1672726350.0349
MEM 566.957031 1672726350.1471
MEM 566.957031 1672726350.2532
MEM 566.957031 1672726350.3727
MEM 566.957031 1672726350.4869
MEM 566.957031 1672726350.5954
MEM 566.957031 1672726350.7081
MEM 566.957031 1672726350.8177
MEM 566.957031 1672726350.9235
MEM 566.957031 1672726351.0365
MEM 566.957031 1672726351.1461
MEM 566.957031 1672726351.2528
MEM 566.957031 1672726351.3612
MEM 566.957031 1672726351.4697
MEM 566.957031 1672726351.5794
MEM 566.957031 1672726351.6855
MEM 566.957031 1672726351.8000
MEM 566.957031 1672726351.9084
MEM 566.957031 1672726352.0161
MEM 566.957031 1672726352.1240
MEM 566.957031 1672726352.2352
MEM 566.957031 1672726352.3426
MEM 566.957031 1672726352.4541
MEM 566.957031 1672726352.5659
MEM 566.957031 1672726352.6734
MEM 566.957031 1672726352.7784
MEM 566.957031 1672726352.8887
MEM 566.957031 1672726353.0060
MEM 566.957031 1672726353.1211
MEM 566.957031 1672726353.2331
MEM 566.957031 1672726353.3388
MEM 566.957031 1672726353.4496
MEM 566.957031 1672726353.5656
MEM 566.957031 1672726353.6748
MEM 566.957031 1672726353.7847
MEM 566.957031 1672726353.9044
MEM 566.957031 1672726354.0112
MEM 566.957031 1672726354.1259
MEM 566.957031 1672726354.2439
MEM 566.957031 1672726354.3541
MEM 566.957031 1672726354.4646
MEM 566.957031 1672726354.5699
MEM 566.957031 1672726354.6803
MEM 566.957031 1672726354.7909
MEM 566.957031 1672726354.8982
MEM 566.957031 1672726355.0079
MEM 566.957031 1672726355.1193
MEM 566.957031 1672726355.2316
MEM 566.957031 1672726355.3419
MEM 566.957031 1672726355.4696
MEM 566.957031 1672726355.5944
MEM 566.957031 1672726355.7164
MEM 566.957031 1672726355.8364
MEM 566.957031 1672726355.9442
MEM 566.957031 1672726356.0517
MEM 566.957031 1672726356.1599
MEM 566.957031 1672726356.2703
MEM 566.957031 1672726356.3826
MEM 566.957031 1672726356.4882
MEM 566.957031 1672726356.5983
MEM 566.957031 1672726356.7134
MEM 566.957031 1672726356.8294
MEM 566.957031 1672726356.9387
MEM 566.957031 1672726357.0461
MEM 566.957031 1672726357.1552
MEM 566.957031 1672726357.2634
MEM 566.957031 1672726357.3731
MEM 566.957031 1672726357.4819
MEM 566.957031 1672726357.5947
MEM 566.957031 1672726357.7104
MEM 566.957031 1672726357.8253
MEM 566.957031 1672726357.9341
MEM 566.957031 1672726358.0430
MEM 566.957031 1672726358.1510
MEM 566.957031 1672726358.2587
MEM 566.957031 1672726358.3733
MEM 566.957031 1672726358.4816
MEM 566.957031 1672726358.5880
MEM 566.957031 1672726358.7000
MEM 566.957031 1672726358.8093
MEM 566.957031 1672726358.9285
MEM 566.957031 1672726359.0484
MEM 566.957031 1672726359.1519
MEM 566.957031 1672726359.2616
MEM 566.957031 1672726359.3705
MEM 566.957031 1672726359.4796
MEM 566.957031 1672726359.5945
MEM 566.957031 1672726359.6985
MEM 566.957031 1672726359.8105
MEM 566.957031 1672726359.9189
MEM 566.957031 1672726360.0253
MEM 566.957031 1672726360.1326
MEM 566.957031 1672726360.2422
MEM 566.957031 1672726360.3528
MEM 566.957031 1672726360.4604
MEM 566.957031 1672726360.5784
MEM 566.957031 1672726360.7036
MEM 566.957031 1672726360.8224
MEM 566.957031 1672726360.9314
MEM 566.957031 1672726361.0410
MEM 566.957031 1672726361.1525
MEM 566.957031 1672726361.2626
MEM 566.957031 1672726361.3704
MEM 566.957031 1672726361.4803
MEM 566.957031 1672726361.6003
MEM 566.957031 1672726361.7140
MEM 566.957031 1672726361.8242
MEM 566.957031 1672726361.9327
MEM 566.957031 1672726362.0414
MEM 566.957031 1672726362.1495
MEM 566.957031 1672726362.2583
MEM 566.957031 1672726362.3696
MEM 566.957031 1672726362.4838
MEM 566.957031 1672726362.6027
MEM 566.957031 1672726362.7194
MEM 566.957031 1672726362.8447
MEM 566.957031 1672726362.9570
MEM 566.957031 1672726363.0663
MEM 566.957031 1672726363.1786
MEM 566.957031 1672726363.2873
MEM 566.957031 1672726363.4043
MEM 566.957031 1672726363.5196
MEM 566.957031 1672726363.6353
MEM 566.957031 1672726363.7414
MEM 566.957031 1672726363.8491
MEM 566.957031 1672726363.9591
MEM 566.957031 1672726364.0793
MEM 566.957031 1672726364.1944
MEM 566.957031 1672726364.3070
MEM 566.957031 1672726364.4140
MEM 566.957031 1672726364.5235
MEM 566.957031 1672726364.6334
MEM 566.957031 1672726364.7423
MEM 566.957031 1672726364.8518
MEM 566.957031 1672726364.9644
MEM 566.957031 1672726365.0696
MEM 566.957031 1672726365.1824
MEM 566.957031 1672726365.2881
MEM 566.957031 1672726365.3957
MEM 566.957031 1672726365.5052
MEM 566.957031 1672726365.6147
MEM 566.957031 1672726365.7253
MEM 566.957031 1672726365.8398
MEM 566.957031 1672726365.9637
MEM 566.957031 1672726366.0834
MEM 566.957031 1672726366.1892
MEM 566.957031 1672726366.2979
MEM 566.957031 1672726366.4074
MEM 566.957031 1672726366.5164
MEM 566.957031 1672726366.6259
MEM 566.957031 1672726366.7375
MEM 566.957031 1672726366.8478
MEM 566.957031 1672726366.9524
MEM 566.957031 1672726367.0621
MEM 566.957031 1672726367.1724
MEM 566.957031 1672726367.2788
MEM 566.957031 1672726367.3872
MEM 566.957031 1672726367.4963
MEM 566.957031 1672726367.6078
MEM 566.957031 1672726367.7134
MEM 566.957031 1672726367.8265
MEM 566.957031 1672726367.9319
MEM 566.957031 1672726368.0422
MEM 566.957031 1672726368.1499
MEM 566.957031 1672726368.2593
MEM 566.957031 1672726368.3701
MEM 566.957031 1672726368.4794
MEM 566.957031 1672726368.5874
MEM 566.957031 1672726368.7077
MEM 566.957031 1672726368.8257
MEM 566.957031 1672726368.9383
MEM 566.957031 1672726369.0503
MEM 566.957031 1672726369.1539
MEM 566.957031 1672726369.2643
MEM 566.957031 1672726369.3734
MEM 566.957031 1672726369.4822
MEM 566.957031 1672726369.5935
MEM 566.957031 1672726369.6982
MEM 566.957031 1672726369.8082
MEM 566.957031 1672726369.9178
MEM 566.957031 1672726370.0327
MEM 566.957031 1672726370.1361
MEM 566.957031 1672726370.2486
MEM 566.957031 1672726370.3525
MEM 566.957031 1672726370.4630
MEM 566.957031 1672726370.5714
MEM 566.957031 1672726370.6812
MEM 566.957031 1672726370.7904
MEM 566.957031 1672726370.9006
MEM 566.957031 1672726371.0138
MEM 566.957031 1672726371.1215
MEM 566.957031 1672726371.2364
MEM 566.957031 1672726371.3534
MEM 566.957031 1672726371.4638
MEM 566.957031 1672726371.5792
MEM 566.957031 1672726371.6832
MEM 566.957031 1672726371.8036
MEM 566.957031 1672726371.9185
MEM 566.957031 1672726372.0263
MEM 566.957031 1672726372.1353
MEM 566.957031 1672726372.2438
MEM 566.957031 1672726372.3528
MEM 566.957031 1672726372.4613
MEM 566.957031 1672726372.5737
MEM 566.957031 1672726372.6824
MEM 566.957031 1672726372.7889
MEM 566.957031 1672726372.8996
MEM 566.957031 1672726373.0080
MEM 566.957031 1672726373.1180
MEM 566.957031 1672726373.2274
MEM 566.957031 1672726373.3357
MEM 566.957031 1672726373.4464
MEM 566.957031 1672726373.5539
MEM 566.957031 1672726373.6636
MEM 566.957031 1672726373.7750
MEM 566.957031 1672726373.8800
MEM 566.957031 1672726373.9894
MEM 566.957031 1672726374.0987
MEM 566.957031 1672726374.2066
MEM 566.957031 1672726374.3156
MEM 566.957031 1672726374.4267
MEM 566.957031 1672726374.5353
MEM 566.957031 1672726374.6429
MEM 566.957031 1672726374.7566
MEM 566.957031 1672726374.8668
MEM 566.957031 1672726374.9759
MEM 566.957031 1672726375.0808
MEM 566.957031 1672726375.1882
MEM 566.957031 1672726375.3077
MEM 566.957031 1672726375.4230
MEM 566.957031 1672726375.5405
MEM 566.957031 1672726375.6615
MEM 566.957031 1672726375.7659
MEM 566.957031 1672726375.8781
MEM 566.957031 1672726375.9835
MEM 566.957031 1672726376.1021
MEM 566.957031 1672726376.2203
MEM 566.957031 1672726376.3268
MEM 566.957031 1672726376.4379
MEM 566.957031 1672726376.5555
MEM 566.957031 1672726376.6757
MEM 566.957031 1672726376.7801
MEM 566.957031 1672726376.8893
MEM 566.957031 1672726377.0015
MEM 566.957031 1672726377.1083
MEM 566.957031 1672726377.2159
MEM 566.957031 1672726377.3297
MEM 566.957031 1672726377.4369
MEM 566.957031 1672726377.5473
MEM 566.957031 1672726377.6623
MEM 566.957031 1672726377.7743
MEM 566.957031 1672726377.8897
MEM 566.957031 1672726378.0048
MEM 566.957031 1672726378.1108
MEM 566.957031 1672726378.2201
MEM 566.957031 1672726378.3341
MEM 566.957031 1672726378.4523
MEM 566.957031 1672726378.5645
MEM 566.957031 1672726378.6722
MEM 566.957031 1672726378.7795
MEM 566.957031 1672726378.8865
MEM 566.957031 1672726378.9945
MEM 566.957031 1672726379.1052
MEM 566.957031 1672726379.2140
MEM 566.957031 1672726379.3242
MEM 566.957031 1672726379.4332
MEM 566.957031 1672726379.5436
MEM 566.957031 1672726379.6536
MEM 566.957031 1672726379.7695
MEM 566.957031 1672726379.8913
MEM 566.957031 1672726379.9970
MEM 566.957031 1672726380.1164
MEM 566.957031 1672726380.2303
MEM 566.957031 1672726380.3422
MEM 566.957031 1672726380.4488
MEM 566.957031 1672726380.5621
MEM 566.957031 1672726380.6815
MEM 566.957031 1672726380.8027
MEM 566.957031 1672726380.9176
MEM 566.957031 1672726381.0272
MEM 566.957031 1672726381.1375
MEM 566.957031 1672726381.2459
MEM 566.957031 1672726381.3562
MEM 566.957031 1672726381.4733
MEM 566.957031 1672726381.5866
MEM 566.957031 1672726381.6964
MEM 566.957031 1672726381.8097
MEM 566.957031 1672726381.9189
MEM 566.957031 1672726382.0257
MEM 566.957031 1672726382.1378
MEM 566.957031 1672726382.2443
MEM 566.957031 1672726382.3544
MEM 566.957031 1672726382.4614
MEM 566.957031 1672726382.5694
MEM 566.957031 1672726382.6805
MEM 566.957031 1672726382.7915
MEM 566.957031 1672726382.8995
MEM 566.957031 1672726383.0093
MEM 566.957031 1672726383.1226
MEM 566.957031 1672726383.2269
MEM 566.957031 1672726383.3358
MEM 566.957031 1672726383.4443
MEM 566.957031 1672726383.5525
MEM 566.957031 1672726383.6683
MEM 566.957031 1672726383.7902
MEM 566.957031 1672726383.8951
MEM 566.957031 1672726384.0043
MEM 566.957031 1672726384.1154
MEM 566.957031 1672726384.2245
MEM 566.957031 1672726384.3348
MEM 566.957031 1672726384.4451
MEM 566.957031 1672726384.5538
MEM 566.957031 1672726384.6706
MEM 566.957031 1672726384.7877
MEM 566.957031 1672726384.8985
MEM 566.957031 1672726385.0081
MEM 566.957031 1672726385.1249
MEM 566.957031 1672726385.2410
MEM 566.957031 1672726385.3504
MEM 566.957031 1672726385.4687
MEM 566.957031 1672726385.5957
MEM 566.957031 1672726385.7102
MEM 566.957031 1672726385.8304
MEM 566.957031 1672726385.9477
MEM 566.957031 1672726386.0559
MEM 566.957031 1672726386.1653
MEM 566.957031 1672726386.2752
MEM 566.957031 1672726386.3862
MEM 566.957031 1672726386.4938
MEM 566.957031 1672726386.6128
MEM 566.957031 1672726386.7302
MEM 566.957031 1672726386.8415
MEM 566.957031 1672726386.9494
MEM 566.957031 1672726387.0581
MEM 566.957031 1672726387.1715
MEM 566.957031 1672726387.2765
MEM 566.957031 1672726387.3872
MEM 566.957031 1672726387.4946
MEM 566.957031 1672726387.6041
MEM 566.957031 1672726387.7143
MEM 566.957031 1672726387.8244
MEM 566.957031 1672726387.9312
MEM 566.957031 1672726388.0419
MEM 566.957031 1672726388.1488
MEM 566.957031 1672726388.2578
MEM 566.957031 1672726388.3678
MEM 566.957031 1672726388.4753
MEM 566.957031 1672726388.5853
MEM 566.957031 1672726388.6940
MEM 566.957031 1672726388.8048
MEM 566.957031 1672726388.9165
MEM 566.957031 1672726389.0244
MEM 566.957031 1672726389.1404
MEM 566.957031 1672726389.2663
MEM 566.957031 1672726389.3808
MEM 566.957031 1672726389.4895
MEM 566.957031 1672726389.6013
MEM 566.957031 1672726389.7092
MEM 566.957031 1672726389.8199
MEM 566.957031 1672726389.9354
MEM 566.957031 1672726390.0585
MEM 566.957031 1672726390.1782
MEM 566.957031 1672726390.2901
MEM 566.957031 1672726390.3994
MEM 566.957031 1672726390.5034
MEM 566.957031 1672726390.6158
MEM 566.957031 1672726390.7312
MEM 566.957031 1672726390.8468
MEM 566.957031 1672726390.9650
MEM 566.957031 1672726391.0740
MEM 566.957031 1672726391.1979
MEM 566.957031 1672726391.3175
MEM 566.957031 1672726391.4262
MEM 566.957031 1672726391.5385
MEM 566.957031 1672726391.6463
MEM 566.957031 1672726391.7544
MEM 566.957031 1672726391.8616
MEM 566.957031 1672726391.9702
MEM 566.957031 1672726392.0855
MEM 566.957031 1672726392.1932
MEM 566.957031 1672726392.3102
MEM 566.957031 1672726392.4320
MEM 566.957031 1672726392.5496
MEM 566.957031 1672726392.6588
MEM 566.957031 1672726392.7670
MEM 566.957031 1672726392.8752
MEM 566.957031 1672726392.9856
MEM 566.957031 1672726393.1028
MEM 566.957031 1672726393.2204
MEM 566.957031 1672726393.3283
MEM 566.957031 1672726393.4358
MEM 566.957031 1672726393.5456
MEM 566.957031 1672726393.6526
MEM 566.957031 1672726393.7689
MEM 566.957031 1672726393.8724
MEM 566.957031 1672726393.9876
MEM 566.957031 1672726394.0943
MEM 566.957031 1672726394.2033
MEM 566.957031 1672726394.3122
MEM 566.957031 1672726394.4223
MEM 566.957031 1672726394.5311
MEM 566.957031 1672726394.6404
MEM 566.957031 1672726394.7500
MEM 566.957031 1672726394.8577
MEM 566.957031 1672726394.9671
MEM 566.957031 1672726395.0785
MEM 566.957031 1672726395.1864
MEM 566.957031 1672726395.2937
MEM 566.957031 1672726395.4026
MEM 566.957031 1672726395.5204
MEM 566.957031 1672726395.6418
MEM 566.957031 1672726395.7519
MEM 566.957031 1672726395.8705
MEM 566.957031 1672726395.9785
MEM 566.957031 1672726396.0880
MEM 566.957031 1672726396.1963
MEM 566.957031 1672726396.3076
MEM 566.957031 1672726396.4163
MEM 566.957031 1672726396.5246
MEM 566.957031 1672726396.6372
MEM 566.957031 1672726396.7441
MEM 566.957031 1672726396.8564
MEM 566.957031 1672726396.9714
MEM 566.957031 1672726397.0983
MEM 566.957031 1672726397.2133
MEM 566.957031 1672726397.3236
MEM 566.957031 1672726397.4332
MEM 566.957031 1672726397.5432
MEM 566.957031 1672726397.6513
MEM 566.957031 1672726397.7581
MEM 566.957031 1672726397.8664
MEM 566.957031 1672726397.9761
MEM 566.957031 1672726398.0856
MEM 566.957031 1672726398.1961
MEM 566.957031 1672726398.3057
MEM 566.957031 1672726398.4230
MEM 566.957031 1672726398.5420
MEM 566.957031 1672726398.6460
MEM 566.957031 1672726398.7578
MEM 566.957031 1672726398.8615
MEM 566.957031 1672726398.9710
MEM 566.957031 1672726399.0799
MEM 566.957031 1672726399.1906
MEM 566.957031 1672726399.2995
MEM 566.957031 1672726399.4069
MEM 566.957031 1672726399.5263
MEM 566.957031 1672726399.6421
MEM 566.957031 1672726399.7515
MEM 566.957031 1672726399.8620
MEM 566.957031 1672726399.9705
MEM 566.957031 1672726400.0799
MEM 566.957031 1672726400.1869
MEM 566.957031 1672726400.2977
MEM 566.957031 1672726400.4065
MEM 566.957031 1672726400.5152
MEM 566.957031 1672726400.6346
MEM 566.957031 1672726400.7616
MEM 566.957031 1672726400.8795
MEM 566.957031 1672726400.9956
MEM 566.957031 1672726401.1141
MEM 566.957031 1672726401.2309
MEM 566.957031 1672726401.3491
MEM 566.957031 1672726401.4574
MEM 566.957031 1672726401.5672
MEM 566.957031 1672726401.6773
MEM 566.957031 1672726401.7871
MEM 566.957031 1672726401.9032
MEM 566.957031 1672726402.0163
MEM 566.957031 1672726402.1272
MEM 566.957031 1672726402.2364
